data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,start_date,end_date,public_urls,translated_product,tinder_bio
10820933,40.0,Cheasy,Skæreost,Skæreost Mild 13%,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205733/2025-11-15/10820933.jpg,Cutting cheese Mild 13%,"✨ Cheese lover with a twist – cutting, mild, and just right!"
10821060,55.0,Sæby,Konserves,Makrel Små Stykker,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205734/2025-11-15/10821060.jpg,Mackerel Small Pieces,"Slick, salty, and ready to conquer the ocean — just like you. 🐟"
10821059,55.0,Sæby,Konserves,Makrelfilet i Tomat,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205734/2025-11-15/10821059.jpg,Mackerel fillets in Tomato,"Salty, smoky, and delicious—perfect for a quick, healthy meal. 🍽️"
10820966,30.0,Casa Tarradellas,Pizza Fersk,Barbecue Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205734/2025-11-15/10820966.jpg,Barbecue Pizza,Sizzle your cravings with a BBQ pizza that's ready to ignite your taste buds—🔥
10820964,30.0,Casa Tarradellas,Pizza Fersk,Pepperoni Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205736/2025-11-15/10820964.jpg,Pepperoni Pizza,"🔥 Pepperoni Pizza: The ultimate flavor explosion, delivered to your door! 🍕"
10820936,15.0,Creamy White,Specialost,Skimmelost,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205736/2025-11-15/10820936.jpg,Skimming Lost,"Skimming Lost — I'm here to recover what's missing, one moment at a time. 🛒✨"
10820919,75.0,,Kylling,Kyllingebrystfilet,1,1,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205736/2025-11-15/10820919.jpg,Chicken breast fillet,"Sizzling with flavor, ready to conquer any plate! 🍗"
10820924,75.0,,Kylling,Kyllingeinderfileter,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205737/2025-11-15/10820924.jpg,Chicken eiderphilets,"Eater of quacks and eggs, obsessed with the sound of a good chicken. 🍗"
10820931,12.0,Falengreen,Madlavningsost,Revet ost Mexitopping,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205737/2025-11-15/10820931.jpg,Reefed cheese Mexitopping,"Reefed cheese Mexitopping: The ocean's sweetest snack, with a kick that'll make your taste buds swim! 🌊✨"
10821050,12.0,Sereno,Snacks/bar,Myslibar,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205737/2025-11-15/10821050.jpg,Myslibacy,"✨ MySlibacy: The ultimate multitasker who can grocery shop, cook, and stay stylish in one go! 🛒🍽️"
10820930,12.0,Falengreen,Madlavningsost,Revet ost Pizzatopping,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205738/2025-11-15/10820930.jpg,Reefed Cheese Pizza Topping,"✨ Crispy, salty, and perfectly cheesy—ready to melt your day! 🍴"
10820887,16.0,ØGO,Grønt,Champignon,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205738/2025-11-15/10820887.jpg,Champignon,"🍄 Chef's secret weapon: the humble mushroom, turning bland into delicious. 🌟"
10821017,32.0,Næmt,Færdigretter Køl,Pulled Pork,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205738/2025-11-15/10821017.jpg,Pulled Pork,"Sizzling with flavor, I'm the ultimate comfort food that never fails to bring people together — 🍛"
10820865,10.0,Gul bordpak,"Pålæg, skiveskåret",Sønderjysk Spegepølse,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205739/2025-11-15/10820865.jpg,Sønderjysk Salsify,"Sønderjysk Salsify: The spicy, sweet burst of summer, served with a side of fun. 🌟"
10820868,10.0,Gul bordpak,"Pålæg, skiveskåret",Kartoffelspegepølse,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205739/2025-11-15/10820868.jpg,Potato sausage,"Salty, smoky, and slightly spicy—perfect for a midnight snack. 🍴"
10820872,10.0,Gul bordpak,"Pålæg, skiveskåret",Kødpølse,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205739/2025-11-15/10820872.jpg,Meat sausage,"Sizzling with flavor, ready to ignite your taste buds! 🍴"
10820943,20.0,Bådsmand,Sild,Sild,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205740/2025-11-15/10820943.jpg,Herring,"Silent swimmer, salty storyteller, and ocean's quiet whisper — 🌊"
10820863,15.39,ØGO,Knækbrød,Kerneknækbrød med havsalt,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205740/2025-11-15/10820863.jpg,Crispbread with sea salt,"Crispbread with sea salt — the perfect crunch, the perfect bite. 🍞✨"
10820922,15.0,Velsmag,Grisekød,Grisekoteletter,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205741/2025-11-15/10820922.jpg,Pig chops,"Sizzling with flavor, I'm the perfect sidekick for any meal! 🍳"
10821018,32.0,Næmt,Færdigretter Køl,Pulled Chicken,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205741/2025-11-15/10821018.jpg,Pulled Chicken,"Sizzling with flavor, I'm the star of the kitchen—burning bright and deliciously spicy. 🍗"
10821099,129.0,,Californiske vine,Californisk Hvidvin,1,1,krt.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205741/2025-11-15/10821099.jpg,California White wine,"Sip, savor, and let the flavors speak — California White wine, ready to elevate any moment. 🍷"
10821046,65.0,Løgismose,Gløgg,Gløgg,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205742/2025-11-15/10821046.jpg,Turnips,"Crisp and crunchy, with a twist of winter charm 🥕"
10820981,20.0,Protein Lab,Knækbrød,Knækbrød,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205742/2025-11-15/10820981.jpg,Crispbread,"Crispbread: Crispy, cheesy, and always ready to conquer the taste buds—*✨*"
10821006,20.0,Kims,Chips,Sour Cream & Onion Chips,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205743/2025-11-15/10821006.jpg,Sour Cream & Onion Chips,Sour Cream & Onion Chips — the ultimate snack that makes every bite a flavor explosion! 🍬
10821009,20.0,Kims,Chips,Bølgechips,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205743/2025-11-15/10821009.jpg,Wave chips,"✨ Waves of salty joy, perfect for any snack moment. 🌊"
10820987,20.0,Protein Lab,Knækbrød,Knækbrød,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205743/2025-11-15/10820987.jpg,Crispbread,"Crispbread: The crispy, cheesy wonder that turns any snack into a feast 🍞✨"
10821005,20.0,Kims,Chips,Havsalt Chips,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205744/2025-11-15/10821005.jpg,Sea salt Chips,Crunchy salt that brings the ocean to your plate 🌊✨
10820874,10.0,Gul bordpak,"Pålæg, skiveskåret",Kødpølse - Den lette,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205744/2025-11-15/10820874.jpg,Meat Sausage - The Light,"🔥Sizzling with flavor, ready to ignite your day! 🍴"
10820870,10.0,Gul bordpak,"Pålæg, skiveskåret",Jægerpølse - Den lette,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205744/2025-11-15/10820870.jpg,Hunter Sausage - The Easy,"Slaying the day with every bite, just like a seasoned hunter! 🐍🔥"
10820871,10.0,Gul bordpak,"Pålæg, skiveskåret",Røget Medister,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205745/2025-11-15/10820871.jpg,Smoked Medists,"🔥 Smoked Medists: Sizzling with flavor, smoky perfection, and a side of sass. 🍴"
10820869,10.0,Gul bordpak,"Pålæg, skiveskåret",Kalkunspegepølse - Den lette,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205745/2025-11-15/10820869.jpg,Turkey hot dogs - The light,"🔥 Turkey hot dogs - The light, always ready to ignite your day! 🍔✨"
10821041,69.0,Løgismose,Hedvine,Portvin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205746/2025-11-15/10821041.jpg,Port,"A playful port to the sea, where every tide brings new adventures 🌊"
10820846,35.0,Odense,Kage og konfektmasse,Marcipan,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205746/2025-11-15/10820846.jpg,Marzipan,"Sweet, sticky, and slightly sweetened, I'm the star of the snack aisle—perfect for those who love a little sugar and a little flair. 🍫"
10820905,15.0,Bistronne,Fjerkræ,Andebryst,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205746/2025-11-15/10820905.jpg,Duck breast,"Squeaky clean, juicy, and always ready to be cooked—perfect for a delicious meal! 🍗"
10821008,20.0,Kims,Snacks,Ostepops Original,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205747/2025-11-15/10821008.jpg,Ostepops Original,"Ostepops Original: The ultimate snack that makes your day just a little bit better, with a twist of fun and a sprinkle of flavor! 🍽️"
10820920,39.0,Velsmag,Oksekød,Hakket oksekød 8-12%,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205747/2025-11-15/10820920.jpg,Minced beef 8-12 per cent,"Searingly spicy, perfectly cooked, and always ready to mingle—just like a good mince. 🍳"
10820811,39.0,Velsmag,Oksekød,Hakket oksekød 8-12%,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205747/2025-11-15/10820811.jpg,Minced beef 8-12 per cent,"✨ Flaky, flavorful, and just right for a perfect bite! ✨"
10820835,39.0,Extra Specialristet,Kaffe,Kaffe Formalet,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205748/2025-11-15/10820835.jpg,Coffee Painted,"☕️ Painted with coffee, I’m the ultimate mood booster—perfect for when you need a little spark to brighten your day."
10820841,39.0,Mørk,Kaffe,Kaffe Formalet,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205748/2025-11-15/10820841.jpg,Coffee Painted,"☕️ Painted with coffee, I’m a flavor twist that’s both bold and bright."
10821007,20.0,Kims,Snacks,Saltskruer,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205748/2025-11-15/10821007.jpg,Salt screws,Salt screws: Master the art of flavor control with every twist and turn. 😄
10820901,30.0,Driscolls,Frugt,Blåbær,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205749/2025-11-15/10820901.jpg,Blueberries,"Sip on the sweetest vibes, one blueberry at a time 🍓"
10820935,15.0,Creamy Blue,Specialost,Skimmelost,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205749/2025-11-15/10820935.jpg,Skimming Lost,"Skimming Lost — I'm here to recover what's missing, one moment at a time. 🗝️"
10820938,15.0,Intense Blue,Specialost,Skimmelost,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205750/2025-11-15/10820938.jpg,Skimming Lost,"Skimming Lost — catching what others miss, one glance at a time. 🌟"
10820941,30.0,Tulip,Bacon,Bacontern,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205750/2025-11-15/10820941.jpg,Bacontern,"Savory, smoky, and slightly quirky – Bacontern is the flavor that makes every day a little more delicious. 🍬"
10820939,15.0,Mild Blue,Specialost,Skimmelost,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205751/2025-11-15/10820939.jpg,Skimming Lost,"Skimming Lost — catching what others miss, one smooth slide at a time 🌟"
10820940,30.0,Tulip,Bacon,Baconskiver,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205751/2025-11-15/10820940.jpg,Bacon washers,"Squeaky clean and crispy, I'm the Bacon Washers – perfect for a quick, messy morning. 🍬✨"
10820990,20.0,Vici,Færdigretter Frost,Gyoza Dumplings with Pork,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205751/2025-11-15/10820990.jpg,Gyoza Dumplings with Pork,"Sizzling with flavor, my dumplings are a taste adventure! 🍴"
10820891,20.0,Knorr,"Suppe, Boullion & Fond",Grønsagsbouillon,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205752/2025-11-15/10820891.jpg,Greens' broth,Sip on the flavor of the world in every spoonful — your taste buds are welcome to join the party. 🌍✨
10820952,10.0,,"Pålæg, skiveskåret",Kyllingebryst,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205753/2025-11-15/10820952.jpg,Chicken breast,"Sizzling with flavor, ready to conquer any plate! 🍗"
10820989,20.0,Vici,Færdigretter Frost,Gyoza Dumplings with Vegetables and Chicken,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205753/2025-11-15/10820989.jpg,Gyoza Dumplings with Vegetables and Chicken,"Sizzling with flavor, my dumplings bring joy and laughter to any meal! 🍳✨"
10820994,20.0,Curré,Kager,Havregrynskugler,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205753/2025-11-15/10820994.jpg,Oatmeal,"☕️ Sip, soak, and start your day with the perfect breakfast — wherever you are."
10820951,10.0,,"Pålæg, skiveskåret",Hamburgerryg,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205754/2025-11-15/10820951.jpg,Hamburger back,"🍔 Rollin' with the rolls, never stopping for a break! 🍔"
10820983,20.0,Protein Lab,Kiks,Havrekiks,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205755/2025-11-15/10820983.jpg,Oat biscuits,"Melt in your morning coffee, then melt into your heart. ☕✨"
10820923,25.0,,Kylling,Kyllingestrimler,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205755/2025-11-15/10820923.jpg,Chicken straws,"Savor the crunch of a perfect chicken straw—crispy, satisfying, and always a hit. 🍗"
10821020,35.0,Løgismose,Müsli & Granola,Granola med bær,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205755/2025-11-15/10821020.jpg,Granola with berries,"✨ Crunchy, sweet, and full of flavor—granola with berries, just the way it should be! ✨"
10821021,35.0,Løgismose,Müsli & Granola,Granola med Nødder,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205756/2025-11-15/10821021.jpg,Granola with Nuts,"Crunchy, nutty, and perfectly messy — my vibe is always ready for a good time 🍬"
10820963,32.0,Næmt,Færdigretter Køl,Spareribs,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205756/2025-11-15/10820963.jpg,Sparreibs,"✨ Spargel, the veggie wizard who turns boring into beautiful! 🌱"
10820873,10.0,Gul bordpak,"Pålæg, skiveskåret",Oksespegepølse,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205756/2025-11-15/10820873.jpg,Beef-pearled sausage,"Sizzle your day with a juicy twist—beef-pearled sausage, ready to ignite your taste buds! 🍔🔥"
10820836,39.0,Guld,Kaffe,Kaffe Formalet,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205757/2025-11-15/10820836.jpg,Coffee Painted,"☕️ Painted with coffee, I'm a flavor that's both bold and unexpected."
10820929,59.95,ØGO,Grisekød,Flæskesteg,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205757/2025-11-15/10820929.jpg,Pork roast,"🔥 Sizzling with flavor, ready to conquer the grill! 🍖"
10821016,30.0,Tappsy,Slik,Slikposer,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205758/2025-11-15/10821016.jpg,Candy bags,"Sweet treat, ready to melt your day! 🍬"
10820937,15.0,Danablu,Specialost,Skimmelost,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205758/2025-11-15/10820937.jpg,Skimming Lost,"Skimming Lost – catching what others miss, one smooth slide at a time 🌟"
10821026,30.0,Salte Fisk,Slik,Slikposer,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205758/2025-11-15/10821026.jpg,Candy bags,✨ Treat yourself to a candy explosion—every bite is a surprise! 🍬
10820909,35.0,Velsmag,Kylling,Kyllingebrystfilet,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205759/2025-11-15/10820909.jpg,Chicken breast fillet,"Sizzling with flavor, ready to conquer your taste buds! 🍗"
10821010,20.0,Kims,Chips,Crunch Cut Chips Læsø Sydesalt,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205759/2025-11-15/10821010.jpg,Crunch Cut Chips Læsø South Salt,"Crunchy, salty, and just right—perfect for a quick snack or a bold statement. 🍬"
10820833,39.0,BKI,Kaffe,Kaffe Formalet,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205759/2025-11-15/10820833.jpg,Coffee Painted,"☕️ Painted with coffee, I'm everywhere—except when I'm hiding. 🌟"
10821013,25.0,Anthon Berg,Chokolade,Marcipantærter Blomme i Madeira,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205760/2025-11-15/10821013.jpg,Marzip peas Plum in Madeira,"A sweet, tangy fusion of marzipan and plum, served in a traditional Madeiran twist—perfect for a cozy afternoon snack 🍓✨"
10821015,25.0,Anthon Berg,Chokolade,Marcipantærter Blåbær i Vodka,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205760/2025-11-15/10821015.jpg,Marcipant peas Blueberries in Vodka,"✨ Vodka-infused blueberries and peas—sweet, spicy, and slightly醺. ✨"
10821014,25.0,Anthon Berg,Chokolade,Marcipantærter Jordbær i Champagne,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205761/2025-11-15/10821014.jpg,Marzipan peas Strawberry in Champagne,"✨ A sweet, tangy twist on summer—marzipan peas and strawberry in champagne, all in one bite! ✨"
10821056,55.0,Glyngøre,Konserves,Tun i vand,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205761/2025-11-15/10821056.jpg,Tunas in water,"Swim through the sea in a bottle—fresh, salty, and always ready for a date. 🌊"
10821058,55.0,Glyngøre,Konserves,Tun i olie,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205761/2025-11-15/10821058.jpg,Tunas in oil,"🔥 Spicy, smoky, and ready to conquer your day! 🍣"
10820997,20.0,Curré,Småkager,Pebernødder,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205762/2025-11-15/10820997.jpg,Peppers,"🌶️ Spicy, bold, and always ready to add some flavor to your day!"
10821001,20.0,Curré,Småkager,Vaniljekranse,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205762/2025-11-15/10821001.jpg,Vanilla rhinoceros,✨ Vanilla rhinoceros: Savoring sweetness with a splash of whimsy! 🐼
10820995,20.0,Curré,Småkager,Finskbrød,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205762/2025-11-15/10820995.jpg,Finnish bread,"Soft, warm, and slightly sour — Finn's bread, the perfect companion to a rainy day. 🍞"
10821090,99.0,Triple Wood,Whisky,Whisky,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205763/2025-11-15/10821090.jpg,Whiskey,"Sip, savor, and let the whiskey do the talking—because every drink is a story. 🍸"
10821091,99.0,Kahlua,Likør,Likør,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205763/2025-11-15/10821091.jpg,Liqueurs and cordials,"Sip, savor, and surprise—my flavor is never ordinary. 🍹"
10821095,99.0,Original,Snaps,Akvavit,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205763/2025-11-15/10821095.jpg,Aquavit,"A smoky, savory spirit that dances on the tongue like a secret—#SavorySecret 🍸"
10821088,99.0,Carta Blanca,Rom,Rom,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205764/2025-11-15/10821088.jpg,Rome,Rome: Where every corner tells a story and every street is a masterpiece. 🗺️
10821089,99.0,Gammel Dansk,Bitter,Bitter,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205764/2025-11-15/10821089.jpg,Bitter,"Bitter, but beautifully sharp—sometimes the best flavors come from the unexpected. 🍃"
10820859,85.0,Velsmag,Fersk fisk,Lakseside,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205765/2025-11-15/10820859.jpg,Salmonside,"✨ Salmonside: The ocean's favorite sidekick, ready to melt your heart and satisfy your cravings. 🐟"
10821019,29.0,Løgismose,Fedtstoffer,Smør,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205765/2025-11-15/10821019.jpg,Butter,"Soft, creamy, and perfectly smooth — like a hug in a jar. 🧁"
10821039,45.0,Etiopien,Kaffe,Kaffe Formalet,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205765/2025-11-15/10821039.jpg,Coffee Painted,"☕️ Painted with coffee, I’m the ultimate mood booster—perfect for those who want to look and feel amazing, but also know exactly what to expect. 🌟"
10821072,29.0,Løgismose,Småkager,Pebernødder,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205766/2025-11-15/10821072.jpg,Peppers,"🔥 Hot, fiery, and full of flavor—peppers are the spice of life! 🌟"
10820902,50.0,Premieur,Grisekød,Grisekoteletter,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205766/2025-11-15/10820902.jpg,Pig chops,"Sizzling with flavor, I'm the star of the kitchen showdown! 🍳"
10820945,29.0,Polar Seafood,Rejer og andre skaldyr,Rejer,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205767/2025-11-15/10820945.jpg,Shrimps and prawns,"Craving a fresh, zesty flavor? I'm here to deliver the seafood thrill! 🐟✨"
10821054,69.0,Amarena Fabbri,Dessertsaucer,Kirsebærsauce,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205767/2025-11-15/10821054.jpg,Cherry sauce,"✨ Sip, savor, and smile with every drop—cherry delight in every bite! 🍓"
10821028,69.0,Ellens Bakery,Småkager,Christmas Cookie,1,0,ks,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205767/2025-11-15/10821028.jpg,Christmas Cookie,"✨ Sweet, salty, and slightly spicy — the Christmas Cookie is the star of the season! 🎄"
10821071,29.0,Løgismose,Småkager,Brunkager,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205768/2025-11-15/10821071.jpg,"Bran, sharps and other bakers' wares, whether or not containing added sugar or other sweetening matter","Bake your day with bran, sharps, and sweet treats—no sugar needed! 🍞✨"
10821073,29.0,Løgismose,Småkager,Vaniljekranse,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205768/2025-11-15/10821073.jpg,Vanilla rhinoceros,✨ Vanilla rhinoceros: Savoring sweetness with a touch of whimsy. 🐘
10821093,99.0,Silver,Tequila,Tequila,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205768/2025-11-15/10821093.jpg,Tequila,"Sip, savor, and let the fire of passion ignite your day 🍸"
10820965,15.0,,Chokolade,Julekalender,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205769/2025-11-15/10820965.jpg,Christmas Calendar,"🎄Time to flip the calendar, because Christmas is here! 🎄"
10821123,10.0,Palmolive Men,Deodorant,Deo Roll-on,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205769/2025-11-15/10821123.jpg,Deo Roll-on,"✨ Spray your day with confidence, one smoky kiss at a time!"
10821125,10.0,Palmolive,Deodorant,Deo Roll-on,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205769/2025-11-15/10821125.jpg,Deo Roll-on,✨ Spray your confidence with a little extra flair! ✨
10821215,10.0,,Garn,Garn,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205770/2025-11-15/10821215.jpg,Yarn,"Weave stories with every stitch—create, connect, and inspire. 🎨✨"
